symbol,pe-absolute-ratio,returns
ACE,7.6961299744431999,0.26414077549185
ACE,8.8572826496047998,0.14496500098785001
ACE,11.4,0.17536380775622001
ADBE,56.247570332480997,0.73080972345335005
ADBE,26.120646319569001,-0.46590277409254
ADBE,23.114725428471001,-0.20069329842229999
ADBE,40.702201122140998,0.57703906012056005
ADBE,55.283272727273001,0.60657042966365005
ADBE,40.620958751393999,0.1783108211627
ADBE,42.169190600522001,0.11255411255411001
ADBE,48.189600632660998,0.039153696498054003
ADBE,15.515473887814,-0.50175520711443999
ADBE,22.225166322551001,0.72757162987318003
ADBE,40.686157826649001,-0.16313213703099999
ADBE,17.741577384793999,-0.081546458739440997
ADBE,22.16,0.33286169083834
ADBE,103.21620689655172,0.58917197452228998
ADT,27.120000000000001,-0.12202660838517
AES,63.761436170213003,0.48173913043477001
AES,12.256944444444001,-0.70476706392198996
AES,2.8756985143792,-0.81529051987767998
AES,13.244825124910999,2.1258278145695999
AES,25.919940476191002,0.44809322033894999
AES,23.313358864609,0.15801024140454001
AES,23.230317460317998,0.3922931143399
AES,20.952669552669999,-0.029491833030869
AES,8.4630996309963002,-0.61477325853202003
AES,13.930930930931,0.61529126213596996
AES,13.59459833795,-0.084898572501935998
AES,17.710000000000001,-0.092824582956145998
AES,0.0,0.37330314572718998
AET,8.3303377750231995,0.47406017195668998
AET,24.438533057851,-0.19626324777323001
AET,25.481180061038,0.64375949726550996
AET,20.692974941100999,0.84613236457565999
AET,22.905522179243999,0.51231773923122004
AET,17.702314504726001,-0.083397839522203004
AET,18.446032836006999,0.33794570169844002
AET,6.5849804517811004,-0.50548932503338995
AET,7.6140679465168004,0.11377369598494
AET,9.9474919093851,-0.036332963273096999
AET,9.8826100932176004,0.39884936465891002
AET,7.8700000000000001,0.1157893988699
AET,15.204053320465649,0.50251753742771998
AMG,16.554016620498999,0.35682492581601999
AMG,27.174603174603,0.28449061417897997
AMG,23.494,-0.28632236095347002
AMG,26.019677996422001,0.38349900596421999
AMG,32.745454545454002,0.46012358097429001
AMG,35.378728923475997,0.18467670504872
AMG,26.602015113349999,0.31003115264797998
AMG,21.017761989343001,0.11728336345477
AMG,7.9329670329670003,-0.64311254895282999
AMG,124.85344827586,0.60663167938930995
AMG,87.663865546219,0.47319970304379999
AMG,35.713564213563998,-0.032957065107841001
AMG,40.469999999999999,0.35643564356436003
AFL,34.532871287128998,0.53460679362423003
AFL,19.353424657533999,-0.31538898451993003
AFL,24.496943231441001,0.23610341069769999
AFL,21.851420247633001,0.20948957158563999
AFL,20.559026369167999,0.11195585257876001
AFL,19.797554806070998,0.17725111088206999
AFL,17.684055727554,0.0029587538555828001
AFL,21.182344731333,0.38241360217553999
AFL,13.004950495049,-0.2548234758513
AFL,17.383094098884001,0.044460079277869997
AFL,14.706928532459999,0.24890882123887001
AFL,8.1560774618871008,-0.21312133862037999
AFL,12.65,0.26363020123862002
AFL,10.863503140265175,0.28914222680569002
A,48.940624999999997,-0.29181218471089998
A,17.514073071717998,-0.47926940639269
A,47.98452722063,0.38132780082987999
A,29.275708502023999,0.092045450960698993
A,27.377523809524,0.054232424677188001
A,9.1319672131148,-0.57457811649428003
A,15.089321789322,0.98784388995521
A,19.386057692308,-0.15689114168477
A,13.99,0.18034369463701999
A,26.21022099447514,0.40724170740972998
GAS,14.488925348645999,0.37656161922643
GAS,13.677419354839,0.094091602777160999
GAS,10.837123991196,0.10721344799229
GAS,11.84140625,0.25054068806145002
GAS,17.819548872180999,0.18814418736453001
GAS,17.861365953109001,0.086406974698465006
GAS,20.844708209693,0.16491556948662001
GAS,15.415432579891,0.0084259042852181994
GAS,11.518491124260001,-0.12405574668883
GAS,16.188284518827999,0.22606421097026999
GAS,16.869372693727001,0.030034517031282001
GAS,14.064957264957,0.23605909524578
GAS,27.329999999999998,-0.011049349065986
GAS,20.702583025830258,0.23295332970520999
APD,20.105438401775999,0.1660761408285
APD,18.984609609610001,-0.072192270234878994
APD,18.080492971306999,0.26076002383781999
APD,22.827034323178001,0.11990576764381
APD,26.874194847020998,0.043335209455239998
APD,22.248799867572,0.21169475931462001
APD,22.176619362090999,0.42816065684002003
APD,27.430765357502999,-0.47752606557978
APD,9.8518405841192997,0.65518125378268999
APD,15.660247592847,0.15077184969433
APD,22.222812283536999,-0.038038388368799997
APD,16.738007038340001,0.016837641210256001
APD,14.4,0.36915858222270997
ARG,12.414634146341999,1.2202643171806
ARG,32.841498559077998,0.14087301587300999
ARG,22.112338858194999,0.25324434228587001
ARG,22.561604584527,0.24364107017593001
ARG,25.497506234414001,0.25125775779477999
ARG,27.936956521738999,0.24057121379605001
ARG,24.732405259086999,0.29573048805553998
ARG,27.577072538860001,-0.24296441963723001
ARG,13.107030900133999,0.24212183156913999
ARG,14.936039831482001,0.33160032883447998
ARG,26.198675496688999,0.27322584664087002
ARG,24.097277822258,0.1901542161665
ARG,22.539999999999999,0.24716383291218999
AKAM,73.064432989690999,0.52954719877206002
AKAM,112.98245614035,1.6653286502760001
AKAM,102.33449477352001,-0.34864457831325002
AKAM,24.300990099010001,-0.56387283236994001
AKAM,30.197105444521,0.67925778661364999
AKAM,61.011651816312998,0.85674822415153995
AKAM,33.167056074766002,-0.31392136025505002
AKAM,36.219999999999999,0.26734820322181002
AKAM,41.392647058823535,0.15326326081642999
AA,26.876185958253998,-0.18314683508884999
AA,20.049026192075001,0.078560241147380999
AA,14.839904988123999,-0.34584639069236001
AA,41.206242038216999,0.70931556810119001
AA,26.669922630561,-0.15774465813281
AA,19.220498284350001,-0.038217061998811003
AA,20.670451838323,0.040240886753312
AA,12.351574803149999,0.24112260005448999
AA,2.9309672386895,-0.68264762097177001
AA,68.078602620086997,0.47375724318295998
AA,36.153053435114998,-0.43321080631010001
AA,12.220000000000001,0.016878072745473
AA,59.528272251308898,0.24154046100352999
ALXN,129.02114803625,0.34899143409782002
ALXN,92.478042659975003,0.64993854977468002
ALXN,128.57216494844999,0.77529484792055003
ALXN,103.76000000000001,0.31104895104894997
ALXN,102.2570643642072,0.41753787070621001
AGN,64.679678530424994,0.95033146531563994
AGN,46.559739655973999,-0.22294985505907999
AGN,29.543773584905999,-0.21528871253981
AGN,50.026249369006003,0.33646190165078999
AGN,35.070889399408998,0.057844061593958003
AGN,38.484636118597997,0.33488305950253999
AGN,38.139500734214003,0.11120873734698
AGN,43.974109316220002,0.075640918569152005
AGN,19.244220406743999,-0.36991359729524997
AGN,24.207247298155998,0.56908071857720999
AGN,25.329489291598001,0.093275906052022003
AGN,27.150631481672001,0.28091708065281001
AGN,25.91,0.047836114255522998
AGN,30.040771751001095,0.21340877393283
ADS,250.40000000000001,-0.074673629242820005
ADS,63.369942196532001,0.56207674943566999
ADS,56.622832369942003,0.71531791907513997
ADS,29.2177734375,-0.25021061499579
ADS,36.072098053353002,0.75477528089888002
ADS,30.512658227848,0.20041619977589001
ADS,9.9053430079156009,-0.37951726896920002
ADS,10.386363636364001,0.38813668600903001
ADS,12.545820745216,0.099705836816845
ADS,16.260177532905001,0.46191749964804002
ADS,16.329999999999998,0.39406779661017
ADS,30.329386691925173,0.81631666206134001
ALL,10.183125,0.85637314303796996
ALL,10.576752600633,-0.21059518817303999
ALL,23.269151670951,0.12264593063882
ALL,14.321867440735,0.19352430237540999
ALL,13.444176404070999,0.23119581675754999
ALL,11.663827720206999,0.069300634683698001
ALL,23.566855524078999,0.23381842191346
ALL,6.1272982175045003,-0.17605321585009001
ALL,3.4060828300259001,-0.34546641891574997
ALL,11.168858131487999,-0.050772820909157003
ALL,9.1683901918977,0.090268451653878007
ALL,9.0140661630632994,-0.11450276662106
ALL,27.73,0.50231640930245003
ALL,10.757762359063314,0.38572264025572001
ALTR,57.159466911765001,0.061743341404374999
ALTR,20.481555834379002,-0.19346256176359
ALTR,40.737915407854999,-0.41894439208294998
ALTR,94.874041621030003,0.83698296836990005
ALTR,48.606705351385997,-0.086092715231813999
ALTR,27.048062015504001,-0.10483091787439
ALTR,25.65387374462,0.062061521856480999
ALTR,20.776918316831999,-0.013006834639899
ALTR,16.291379310345,-0.12645035273777
ALTR,18.729496802890999,0.36972690241868
ALTR,44.819992035045999,0.58541137152246003
ALTR,15.565334014561,0.050146922338257002
ALTR,14.279999999999999,-0.063416257038265006
ALTR,18.7503591954023,-0.040793449479972002
MO,12.783504885993,1.0592604037224
MO,11.861927144536001,0.078226410915595998
MO,9.9903504672896997,-0.067816446524474994
MO,11.664986173155,0.42738135817478001
MO,13.731616688396,0.18375866137114
MO,16.595488322718001,0.27720373324017
MO,16.938367079115,0.19865275075981001
MO,13.351871568790999,0.21177616354945
MO,3.3509333042243998,-0.30091751078912998
MO,12.110205856769999,0.40314333154125997
MO,14.48247734139,0.33917483727794001
MO,15.68509603073,0.27655587590163999
MO,18.75,0.11766663593333999
MO,18.397416267942582,0.28555724670158
AMZN,108.05169340464001,-0.15830482706195001
AMZN,57.059936908517003,0.064574396026191
AMZN,48.908848771826001,-0.16309650053022001
AMZN,205.86210526316,1.3476938672073
AMZN,46.360924369747998,-0.44645941278065998
AMZN,100.26833333333001,1.6232449297972
AMZN,91.970288248336999,0.33809099018733002
AMZN,70.710590277777996,-0.038333333333332997
AMZN,178.25999999999999,0.44927787406123998
AMZN,0.0,0.58962809423206997
AEE,14.034690799397,0.51601597481303996
AEE,12.383780332056,-0.029270164469977
AEE,13.195841995842001,0.044102002620153
AEE,18.729262086514002,0.17408731111466
AEE,18.688781431334998,0.15091012995339001
AEE,19.555637707948001,0.071768906960473999
AEE,17.727229299363,0.10135455850241
AEE,20.484460694698001,0.059439621072493003
AEE,10.692527821940001,-0.34585599193182998
AEE,10.865853658537,-0.10399390190336
AEE,10.870993589744,0.068723462503411006
AEE,11.845739910314,0.23918940847633
AEE,12.33,-0.025281278004166002
AEE,0.0,0.23308948345454
AEP,25.193609022556,-0.012803314896618999
AEP,41.828012048193003,-0.32845104613719001
AEP,8.7019755409219002,0.19230608970276
AEP,12.226536885246,0.17496993735111999
AEP,13.961890243901999,0.12330341921097
AEP,14.100867052023,0.19582976564499999
AEP,16.251351351351001,0.13056975322174
AEP,16.477453580902001,-0.25374263070670999
AEP,11.169485614647,0.10357063584688
AEP,13.713741721853999,0.086541796722741995
AEP,12.645274725275,0.20788743005756
AEP,16.010977564103001,0.082109124758116006
AEP,13.67,0.14161732294505999
AXP,25.088444444444001,-0.0051981315905176998
AXP,16.497935943061002,-0.34564175357619997
AXP,28.985307781648999,0.00026757085630947002
AXP,23.295544739798,0.37505289053865998
AXP,23.5731,0.17505460083894001
AXP,18.12337883959,-0.69942040801709005
AXP,25.462677274299999,0.19091182850033001
AXP,17.15562894888,-0.13390212505987001
AXP,5.2839543726236,-0.63722375447085
AXP,18.134233900813999,1.2607138102832001
AXP,24.119419747308999,0.078334475559500003
AXP,13.724303672664,0.11623023676725
AXP,12.98,0.23572989241337999
AXP,21.685943775100402,0.59842781482653995
AIG,39.623244312562001,0.40806771873836001
AIG,32.88481192335,-0.16292855517435001
AIG,22.729870309051002,-0.23009533935623
AIG,23.842174954219001,0.23921836731616
AIG,19.566637884512001,0.074828048004302997
AIG,15.443027403219,0.23700596628573001
AIG,21.573073813099001,0.26886815091154997
AIG,9.7041301951630992,0.012307589187561
AIG,0.45082724538031999,-0.96101116191839997
AIG,28.27,0.52155172413789996
AIG,21.862507271669575,0.45208056049655998
AMT,435.66075949367001,0.14270386266095
AMT,88.828571428570996,-0.31173708920189003
AMT,71.936090225564001,0.47373806275580999
AMT,81.609167671893999,0.19509372830363
AMT,62.977854855922999,0.16911806077839001
AMT,76.069999999999993,0.30433413861378
AMP,18.056578947367999,0.34204994524583998
AMP,14.915028901734001,0.020722380588488
AMP,5.4719901719901998,-0.56860375131513996
AMP,19.963434903046998,0.50616524520754003
AMP,10.365177757521,-0.12322835433059
AMP,11.42,0.29485808495836002
AMP,21.751117589893106,0.88289782897821001
ABC,34.017171717171998,-0.14508215504134001
ABC,15.942157953281001,0.056044149473054999
ABC,19.821190211346,0.024000550116781001
ABC,14.392475512021001,0.41166449538664002
ABC,18.498078565328999,0.087495807879109003
ABC,25.409307541351001,0.015491084287272
ABC,17.562820512820998,-0.20170284467377
ABC,10.951397326853,0.47517071784907
ABC,16.667661479429,0.32389565991594998
ABC,18.752881422152999,0.10314875469962
ABC,15.843568399560001,0.17951830711316999
ABC,15.369999999999999,0.65356125351464001
AME,14.643092105262999,0.36342603871385998
AME,15.156204379562,0.23049721198645001
AME,19.326777609682001,0.20814891595733001
AME,19.653524492233998,0.25496204184958998
AME,27.929384965831002,0.48195961508155
AME,26.666370896185001,0.19468319415770999
AME,23.980796586059999,0.12500314460997999
AME,27.513468938976999,0.47510109808982998
AME,13.509210526316,-0.35338217000543998
AME,17.092712550607001,0.26981174128939001
AME,30.563654033041999,0.54356609297601999
AME,23.538922155689001,0.076823378857835994
AME,23.57,0.34570000422310998
AME,28.079285558701809,0.40946897166656998
AMGN,58.794087185763999,0.064602064602063997
AMGN,53.528502415459002,-0.11729746637474001
AMGN,50.716079226449999,-0.14351523742026001
AMGN,49.681052762878998,0.27823748448489
AMGN,36.309803053773003,0.038193882505259999
AMGN,34.090051993068002,0.22930631332814
AMGN,21.541132075471999,-0.13378138473244999
AMGN,12.312915570437999,-0.32015810276679002
AMGN,16.094762031375001,0.24354005167958001
AMGN,13.886463298379001,-0.020432900432891001
AMGN,10.993450534298001,-0.029520947498673001
AMGN,11.277045228981001,0.18178700995347
AMGN,13.82,0.36804069720054999
AMGN,19.799930955120828,0.34804170431409998
APH,38.688487584649998,0.17758413461537001
APH,18.691380908248,0.22607808114315001
APH,21.99880525687,-0.20915712799166999
APH,34.542963885429998,0.68236842105261997
APH,29.335140018067001,0.14938213671202999
APH,24.028781383956002,0.20640044434999
APH,26.366522366521998,0.40413608458021999
APH,30.793462109955001,0.49594376812634
APH,11.362117780295,-0.48193866586166001
APH,18.929849677880998,0.92933364350494996
APH,29.185022026432001,0.14441120868887999
APH,14.960918614021001,-0.13893792847764999
APH,19.960000000000001,0.43571306091749001
APH,25.419593012785885,0.38903190178074998
APC,356.24178403756002,1.0875406577915001
APC,17.555778894471999,-0.19863432694995001
APC,8.9524137931033998,-0.15461282685962999
APC,15.275757575758,0.070064155354342003
APC,13.037258064515999,0.27660691795402997
APC,13.93716427233,0.46808467419312999
APC,8.1918896999188995,-0.075235520536143005
APC,11.051144492132,0.52042505486259005
APC,4.3267337215457999,-0.40915640055647001
APC,9.6839570552146998,0.63175783122499996
APC,49.842838370564998,0.0070177468822018004
APC,0.0,0.073947561068283998
ADI,89.459349593496,0.10086021505378
ADI,25.828858507659,-0.13283844500879
ADI,23.698939929329001,-0.46226627618834998
ADI,80.107490272372999,0.91400039419225998
ADI,45.956084478713002,-0.18693819475038001
ADI,27.405361162266999,-0.018892112748384999
ADI,23.667689789236999,-0.066612483464776995
ADI,20.008220910624001,-0.015396911257614001
ADI,10.085300837776,-0.38118156687763
ADI,32.090399439382999,0.71506731384903
ADI,15.760848195477999,0.22679058885062001
ADI,15.112765061087,-0.024566452117749001
ADI,19.390000000000001,0.21254950739756001
ADI,23.521158129175948,0.24673605882392
AON,17.057326892110002,-0.14802415156592999
AON,18.276651982379001,0.21819970318205001
AON,19.992894736842,0.026835760382479999
AON,17.800000000000001,0.20291702255571001
APA,40.845196615231998,0.89991283367649999
APA,9.3133499861227005,-0.21477041673351999
APA,11.556514913658001,0.14669145146866
APA,22.869856966272,0.49903782077453002
APA,13.179906917027999,0.25408798976914998
APA,13.490329920363999,0.36279210646553001
APA,8.3781301215840003,-0.023021777115933999
APA,13.904054848188,0.62913166852493996
APA,8.3500924477314999,-0.30227209901820001
APA,8.9803420332830992,0.39511903707864998
APA,22.826268941401,0.16255709178769001
APA,11.5989,-0.23626063204299999
APA,6.6799999999999997,-0.12705263914657
APA,17.14657671164418,0.1052126822677
AAPL,9.1050736497545,0.47177419354842998
AAPL,12.326841243862001,-0.34566210045661
AAPL,44.271794871795002,0.49127704117241
AAPL,95.659210526316002,2.0135704258304998
AAPL,325.28421052632001,1.2326086956522
AAPL,48.989154704943999,0.18013631937685001
AAPL,54.763795853269002,1.3347477604903
AAPL,49.547540045767001,-0.56911348949920004
AAPL,15.627451386016,1.4690099589923999
AAPL,31.881241234221999,0.53067906800173004
AAPL,21.254320987654001,0.25558035714284
AAPL,14.287605123061001,0.32587664893001
AAPL,11.59,0.080608753095415001
AMAT,48.808887088060999,-0.39711105848922001
AMAT,16.027912386120999,0.050013092432578003
AMAT,25.436445204016,-0.35012468827933002
AMAT,138.05947955389999,0.72217958557180995
AMAT,128.79471089198,-0.23796791443851001
AMAT,20.105818305545998,0.054649396814210001
AMAT,23.517728737912002,0.038927682496432997
AMAT,14.935617355322,-0.025957745734681001
AMAT,7.7116711495732,-0.42090344450912998
AMAT,19.366399500364,0.40464832816190999
AMAT,7.1402907580477999,-0.21880886658665999
AMAT,25.68,0.10183398779635
AMAT,83.1640625,0.58561810984481999
ADM,29.366234629445,0.32228086224143998
ADM,24.843986433603,0.018571874169039999
ADM,17.543610989969999,-0.12123572953649001
ADM,22.406756448300001,0.25106249375195
ADM,19.599301732240999,0.49114189784458001
ADM,22.102994494427001,0.1225074161187
ADM,23.011066507540001,0.31023033955972001
ADM,18.961370916079002,0.47177375198347998
ADM,11.403523382447,-0.36896673124672003
ADM,10.967230098146,0.10796961290524
ADM,9.9223350253807006,-0.019293393415353001
ADM,9.4163064833006,-0.029050690055793998
ADM,12.109999999999999,-0.018320304724527
ADM,20.76792727272727,0.61854865686403004
AIZ,16.460068454079,0.43549880811543001
AIZ,14.408635794743001,0.28012765435476
AIZ,11.111607766448,0.22056491398849001
AIZ,4.7110295242465998,-0.54370542057714
AIZ,7.6679321125503002,0.0055240625157737004
AIZ,8.4589352042921995,0.33114059751328001
AIZ,13.562679083095,0.086546663949331998
AIZ,5.0199999999999996,-0.13550069775869
AIZ,9.9776721108124864,0.94825751443827999
T,15.930403669725001,0.00080778771935446003
T,9.7327903469080006,-0.16060207538387
T,16.185981308411002,0.017452646317136
T,8.2847020933976996,0.037514482286847999
T,17.304852579853002,0.0025805356251958999
T,23.57082543512,0.53174526853283
T,28.305458176169999,0.20576525412849
T,9.6245422535210992,-0.28014591499501001
T,12.857387114323,0.048190650239225002
T,13.733881132827999,0.11634677857304
T,12.911842491919,0.090087731528376
T,14.66,0.17510737521922001
T,25.498747246696031,0.097558788942051
ADSK,32.927512355848002,0.38615883070701001
ADSK,18.964351005484001,-0.22939370870018
ADSK,15.199159663865,0.72459108868498001
ADSK,58.449152542373,2.0926224774927
ADSK,91.823651452281993,0.13233951716949999
ADSK,46.688186813187002,-0.057974388824213997
ADSK,29.687420986094001,0.22985664854176999
ADSK,39.577148774594001,-0.60510450160772
ADSK,11.873385738349,0.29312977099236998
ADSK,31.655228758170001,0.50334513970878003
ADSK,155.33448275862,-0.20602094240838001
ADSK,32.586320754717001,0.16551269370259999
ADSK,27.66,0.42347949080621999
ADP,45.696598477640002,-0.065012860904786002
ADP,37.321896763622,-0.32738929766072999
ADP,19.753815406977001,0.022160318555142
ADP,22.558534669023999,0.13317719436344
ADP,27.862868747328001,0.048824546872122003
ADP,25.458878150463999,0.089353946281193003
ADP,25.29550540843,-0.79773303449633004
ADP,22.946043869956998,-0.090490868461961999
ADP,19.025166470818998,0.12698536455185
ADP,17.828299544890001,0.11623888073912
ADP,19.134669537850002,0.20105862026011001
ADP,21.76561205897,0.085159439517796004
ADP,21.960000000000001,0.45585437519401001
AN,7.1278143401455001,-0.28474124348564001
AN,13.269728331176999,1.0549999999999999
AN,13.577028885832,0.018653690186537002
AN,13.180817610063,0.46257961783439
AN,13.123613312203,0.045726728361459003
AN,15.422702702703001,0.13118167621030999
AN,11.229582806573999,-0.018867924528302001
AN,8.0405673758864999,-0.26547842401500998
AN,5.3746527777777997,-0.3690932311622
AN,19.275823562256001,0.93825910931173995
AN,20.0,0.47258485639686998
AN,21.152755267423,0.30744680851063999
AN,16.699999999999999,0.076756170328179996
AN,19.130214917825541,0.25163727959698001
AZO,12.278400597907,-0.11792014856082
AZO,28.753596458871002,1.5192982456140001
AZO,14.640270964728,-0.016016713091922
AZO,14.243624420402,0.20608634111818999
AZO,12.636877428470999,0.071587841802604996
AZO,12.274039297513999,0.0048187493155185
AZO,14.45178289127,0.25950953678473998
AZO,12.756421017291,0.037642782969885998
AZO,11.640586034912999,0.16312234175632001
AZO,12.074885844749,0.13336201333620001
AZO,16.621698496545999,0.72448915037642003
AZO,15.235571260305999,0.19215671888183999
AZO,15.17,0.090654521955872994
AZO,15.849385145105757,0.34847501622323002
AVGO,15.676730143985001,0.55739854636913
AVGO,12.633274336283,0.028670267680248
AVGO,13.68,0.11603659511248
AVY,23.133928571428999,-0.23245201739723001
AVY,21.621869488535999,0.053571642318554998
AVY,27.465871710525999,0.10361111317935
AVY,19.493566833452999,-0.05862565699846
AVY,22.778323262840001,0.097023381486603999
AVY,18.367647058824002,-0.052950089725985999
AVY,20.333728161090001,0.26063267300982002
AVY,13.581248353964,-0.19633457401178001
AVY,8.0597671410091003,-0.35927030528004
AVY,12.025507068224,0.16953572472928999
AVY,22.00048947626,0.18794592440468999
AVY,8.9473527662105994,-0.30163929697258002
AVY,18.780000000000001,0.26178342071427002
AVY,22.512070566388115,0.47491094200748002
AVP,26.233561159556999,0.46524289661711998
AVP,24.602748836178002,-0.020550650134338998
AVP,24.637716123844001,0.16761323014542001
AVP,29.428357650580001,0.26174005059491001
AVP,27.603038507821999,0.15877552768681999
AVP,15.928022692353,-0.24774731204938999
AVP,17.439004247286999,0.18452945519846001
AVP,35.961892797319997,0.22016396382869999
AVP,18.178066704353,-0.37708137009221998
AVP,15.676111047640999,0.35159952722660998
AVP,19.963886225631001,-0.049308316901488999
AVP,12.438703140831,-0.37480756435499002
AVP,11.699999999999999,-0.14205885964279
AVP,0.0,0.21335970734411
BHI,188.18493150685001,1.0020510189514999
BHI,62.427072927072999,-0.11140944752507
BHI,23.099543378995001,-0.10415809324614
BHI,47.18059901654,0.014678999370724
BHI,43.036038764384998,0.34283133968913998
BHI,39.640098447558003,0.43779112284985
BHI,27.675663311985002,0.23674994441857
BHI,19.195173830131001,0.093501118027073005
BHI,5.9591122266992,-0.60061326999747
BHI,7.7414678899083,0.28217911520691003
BHI,58.145130641329999,0.43055645943352999
BHI,26.784605911330001,-0.14131764107517
BHI,10.130000000000001,-0.14898220507376
BHI,18.682456140350876,0.36954457549334002
BLL,13.024952015355,0.17237402044406999
BLL,17.237004405286001,0.53722623585270002
BLL,27.898113207546999,0.45061509872733002
BLL,20.981795354677001,0.16638746857264999
BLL,20.869894736841999,0.48196356936973
BLL,13.866578161301,-0.092353551518273999
BLL,15.828869565217,0.10315606240062999
BLL,15.045335085414001,0.036301769095487997
BLL,10.465905928193999,-0.071593025279770003
BLL,13.887335995436001,0.24877205117723999
BLL,16.055324675325,0.32102118750091002
BLL,10.676736047154,0.05665104815179
BLL,15.369999999999999,0.26525242249380998
BLL,18.51722428748451,0.16762740281173999
BAC,9.6931432038834995,-0.065791637795188998
BAC,12.547577260588,0.39926696038005999
BAC,13.34610793335,0.12509908293727001
BAC,12.771888852849001,0.17856023241076999
BAC,17.593385753930999,0.20345139682478
BAC,13.129067383158,0.023924206809055999
BAC,14.656878226541,0.20682864373163001
BAC,8.7044906071074006,-0.18862892582276999
BAC,4.1199172340142001,-0.63144235531354997
BAC,32.784006986027997,0.074884689810990002
BAC,21.391172721478998,-0.11165340523322
BAC,85.489999999999995,1.0982909264227001
BAC,39.654178605539641,0.34509558282002001
BK,30.827769110763999,0.40048502643848
BK,20.959832050385,-0.24782934059093001
BK,14.612956068502999,-0.39818273011289002
BK,28.388359201774001,0.42322232778402002
BK,22.547882454623998,0.036797496867880003
BK,17.105208333333,-0.017213028752548001
BK,19.418650541057001,0.27046008281639
BK,37.496341463415,0.26595547469302
BK,14.824374693477001,-0.4033129757344
BK,23.465327695559999,0.0075551941089142
BK,9.0269746646795994,-0.32856128122333
BK,11.91,0.32133656535762001
BK,16.412842535787323,0.38645899910295001
BCR,18.561224489796,-0.11346320097216001
BCR,26.304070231444001,0.39722305350194997
BCR,20.662709497207,-0.093432184728511003
BCR,23.521763708310001,0.41049062701536998
BCR,32.934803921568999,0.58555877405010004
BCR,26.546250475828,0.038103684581242997
BCR,26.242822235797,0.26807121397841999
BCR,27.262933484935001,0.15050058523295001
BCR,19.808316929134001,-0.10501518504236
BCR,16.703996486605,-0.067556937644120005
BCR,17.012365063788,0.18807803379695001
BCR,13.48777300728,-0.061278173260676999
BCR,14.050000000000001,0.15220474834103001
BCR,19.680437653272968,0.38074682885244998
BAX,32.071758664954999,0.44648386154085001
BAX,34.599781420764998,0.22850559245422999
BAX,17.289275634995001,-0.46734613935831998
BAX,15.599747474748,0.11142451874365999
BAX,23.025271149675,0.15222310993016
BAX,22.513076923077001,0.10633654067973999
BAX,31.855636743215001,0.24811637585130999
BAX,25.227459016392999,0.26790674523528002
BAX,18.043647316539001,-0.062397999291255002
BAX,16.450069605568,0.11763844281548
BAX,12.640214592275001,-0.1155937090237
BAX,11.84349112426,0.00054209836307849996
BAX,14.69,0.38424329355796
BAX,16.227257093723129,0.072789977229326994
BBT,24.729601827675999,0.40609290169427997
BBT,18.774654325219998,-0.0047782920000691001
BBT,16.272338878284,0.056974808644982999
BBT,15.83617230676,0.081457299917518003
BBT,21.961498732275,0.12859809436429001
BBT,14.963809034908,0.034009158330836002
BBT,14.472548071108999,0.089215169821989002
BBT,11.198821989529,-0.27132119424055001
BBT,8.2647635524797991,-0.043144903469341002
BBT,11.594733377221999,-0.019017456324696001
BBT,20.949144811859,0.059310953699629
BBT,21.647671568627999,-0.018774437508275
BBT,15.77,0.1857192544065
